Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
255,9,0,1.7,0.2,0.6,0.4,0.1,0.1,1.0,0.1,0.4,0.25,0.5,0.0,0.0,,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.6
256,30,0,21.5,3.5,6.1,0.582,0.3,0.7,0.4,3.3,5.4,0.605,0.604,1.4,1.7,0.86,0.4,2.1,2.5,3.4,1.0,0.0,1.3,1.6,8.8
257,7,0,8.1,0.7,1.6,0.455,0.6,1.1,0.5,0.1,0.4,0.333,0.636,0.6,0.7,0.8,0.0,0.3,0.3,0.6,0.0,0.3,0.4,1.0,2.6
258,35,34,22.0,2.4,5.6,0.426,2.0,4.8,0.425,0.4,0.9,0.433,0.607,0.1,0.1,0.5,0.2,1.6,1.8,1.0,1.1,0.0,0.5,1.5,6.9
259,32,32,26.7,4.5,9.5,0.472,1.4,3.5,0.405,3.1,6.0,0.51,0.546,3.1,3.8,0.82,0.8,2.5,3.3,2.3,0.8,0.1,1.3,1.8,13.5
260,5,0,4.4,0.8,1.6,0.5,0.2,0.6,0.333,0.6,1.0,0.6,0.563,0.0,0.0,,0.0,0.4,0.4,0.2,0.4,0.0,0.0,0.2,1.8
261,5,0,6.0,1.2,1.6,0.75,0.0,0.0,,1.2,1.6,0.75,0.75,0.2,0.2,1.0,0.6,1.2,1.8,0.2,0.0,0.8,0.6,0.8,2.6
262,25,0,9.5,1.3,2.3,0.579,0.0,0.2,0.167,1.3,2.0,0.627,0.588,0.4,0.6,0.733,0.8,1.9,2.7,0.4,0.3,0.5,0.3,1.6,3.1
263,35,35,21.7,2.1,3.3,0.643,0.0,0.0,,2.1,3.3,0.643,0.643,1.1,2.1,0.534,3.1,5.2,8.4,0.2,0.6,1.4,0.7,2.3,5.3
264,34,34,28.1,4.4,10.0,0.44,1.2,3.8,0.313,3.2,6.2,0.517,0.499,4.7,5.5,0.851,0.4,2.1,2.5,2.5,0.4,0.0,1.7,2.0,14.6
265,35,35,24.2,4.5,8.7,0.52,0.8,2.5,0.322,3.7,6.3,0.598,0.565,3.2,4.4,0.723,1.9,2.7,4.6,2.2,1.0,0.4,1.8,2.9,13.1
266,9,0,3.1,0.4,1.0,0.444,0.1,0.2,0.5,0.3,0.8,0.429,0.5,0.4,0.8,0.571,0.3,0.4,0.8,0.0,0.1,0.0,0.0,0.8,1.4
267,25,0,13.4,1.9,4.1,0.466,0.8,2.2,0.339,1.2,1.9,0.617,0.558,0.9,1.2,0.742,0.8,2.2,3.0,0.4,0.2,0.2,1.0,2.4,5.5
268,26,0,13.2,1.7,3.2,0.536,0.3,0.8,0.35,1.5,2.5,0.594,0.577,0.8,1.4,0.583,1.1,1.7,2.8,0.9,0.5,0.1,0.8,0.8,4.5
269,13,0,6.7,0.6,2.0,0.308,0.2,1.0,0.154,0.5,1.0,0.462,0.346,0.2,0.2,1.0,0.0,0.5,0.5,0.4,0.2,0.0,0.8,0.6,1.5
270,35,1,15.3,1.3,3.3,0.412,1.1,2.8,0.374,0.3,0.4,0.667,0.575,0.5,0.6,0.8,0.7,1.7,2.5,0.3,0.3,0.1,0.3,1.4,4.2
271,20,0,5.6,0.3,0.6,0.455,0.0,0.0,,0.3,0.6,0.455,0.455,0.2,0.6,0.273,1.0,0.3,1.3,0.1,0.1,0.3,0.2,1.0,0.7
272,37,36,27.3,3.7,8.9,0.418,2.4,5.8,0.407,1.4,3.1,0.44,0.55,2.8,3.3,0.868,0.5,2.5,3.0,0.8,1.4,0.0,0.8,2.3,12.6
273,37,37,30.3,4.4,9.1,0.49,0.0,0.0,,4.4,9.1,0.49,0.49,1.8,2.8,0.625,2.6,3.9,6.5,1.8,1.0,0.7,1.6,1.9,10.6
274,38,7,15.7,1.9,3.2,0.608,0.0,0.0,0.0,1.9,3.1,0.613,0.608,1.3,1.8,0.721,1.9,2.4,4.4,0.2,0.4,1.0,0.9,2.2,5.1
275,40,33,21.7,2.3,4.3,0.523,0.1,0.3,0.273,2.2,4.0,0.54,0.532,0.9,1.6,0.538,2.7,3.2,5.9,0.9,1.0,1.9,1.0,3.1,5.5
276,16,0,3.7,0.4,1.3,0.333,0.1,0.8,0.154,0.3,0.5,0.625,0.381,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.1,0.1,0.2,0.6,1.0
277,40,40,32.7,5.2,12.5,0.411,3.1,7.3,0.424,2.1,5.3,0.393,0.534,2.4,2.6,0.895,0.4,2.0,2.4,2.0,0.9,0.1,1.1,1.4,15.7
278,22,0,8.6,0.7,2.9,0.254,0.2,1.3,0.179,0.5,1.6,0.314,0.294,1.0,1.5,0.719,0.5,1.5,1.9,0.4,0.3,0.1,0.4,0.9,2.7
279,40,40,31.5,4.3,9.6,0.453,1.6,3.6,0.428,2.8,5.9,0.468,0.534,1.2,1.5,0.783,0.4,2.7,3.1,4.3,0.9,0.1,1.4,2.0,11.4
280,40,1,17.5,2.4,5.4,0.435,0.4,1.0,0.359,2.0,4.4,0.452,0.468,0.6,0.8,0.71,1.1,2.9,4.0,1.4,1.2,0.3,0.8,1.4,5.6
281,8,0,11.5,0.8,1.5,0.5,0.3,0.5,0.5,0.5,1.0,0.5,0.583,0.3,0.4,0.667,0.8,1.6,2.4,0.0,0.3,0.3,0.1,0.6,2.0
282,40,6,20.3,2.5,5.5,0.443,0.7,2.1,0.337,1.8,3.5,0.507,0.507,0.9,1.2,0.729,1.0,1.8,2.7,0.7,0.9,0.3,0.7,1.2,6.5
283,14,0,2.0,0.1,0.4,0.2,0.0,0.0,,0.1,0.4,0.2,0.2,0.1,0.4,0.167,0.1,0.4,0.6,0.1,0.1,0.1,0.1,0.1,0.2
284,35,26,25.9,2.6,6.9,0.375,1.8,5.2,0.343,0.8,1.7,0.475,0.504,0.7,1.0,0.706,1.2,2.7,3.8,0.9,0.5,0.7,0.5,1.5,7.6
285,21,0,5.1,0.4,1.6,0.273,0.3,1.2,0.24,0.1,0.4,0.375,0.364,0.1,0.2,0.5,0.1,0.9,1.0,0.0,0.0,0.2,0.3,0.5,1.2
286,35,2,14.9,2.2,5.0,0.443,0.7,2.8,0.255,1.5,2.2,0.684,0.514,0.8,1.0,0.806,0.7,0.8,1.6,0.5,0.3,0.1,0.7,1.6,5.9
287,32,1,9.4,1.1,2.7,0.412,0.7,2.0,0.344,0.4,0.7,0.619,0.541,0.1,0.2,0.5,0.5,0.9,1.4,0.3,0.0,0.2,0.3,1.2,3.0
288,33,33,31.8,4.5,10.3,0.44,1.6,5.2,0.318,2.9,5.1,0.562,0.519,4.3,5.1,0.845,1.4,4.3,5.7,4.7,0.9,0.3,3.7,2.7,15.0
289,13,0,1.7,0.2,0.5,0.333,0.1,0.4,0.2,0.1,0.1,1.0,0.417,0.0,0.0,,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.4
290,35,34,31.0,4.0,9.4,0.427,1.0,4.1,0.245,3.0,5.3,0.567,0.48,3.2,4.1,0.79,1.3,3.5,4.8,3.4,1.1,0.3,2.1,1.8,12.3
291,30,8,17.6,2.6,4.0,0.642,0.0,0.0,,2.6,4.0,0.642,0.642,1.8,3.0,0.618,2.7,3.9,6.7,0.3,0.4,1.1,0.8,2.5,7.0
292,32,31,26.8,4.9,9.9,0.492,1.7,4.8,0.357,3.2,5.1,0.62,0.579,1.5,2.0,0.75,1.8,5.9,7.7,2.3,0.6,1.2,1.6,2.4,13.0
293,32,31,23.3,3.6,7.0,0.507,0.7,2.2,0.329,2.8,4.8,0.587,0.558,2.6,3.2,0.824,1.4,4.0,5.5,0.8,0.4,0.4,1.0,2.0,10.5
294,35,9,25.7,4.4,10.3,0.432,1.3,4.1,0.326,3.1,6.1,0.502,0.497,2.4,3.3,0.724,1.2,2.9,4.1,2.2,0.3,0.3,1.2,1.2,12.6
295,35,2,14.4,1.6,2.5,0.618,0.0,0.1,0.0,1.6,2.5,0.632,0.618,0.7,1.0,0.706,1.7,1.4,3.1,0.3,0.3,0.5,0.5,2.1,3.8
296,15,0,5.4,0.3,0.7,0.364,0.1,0.4,0.333,0.1,0.3,0.4,0.455,0.0,0.1,0.0,0.1,0.1,0.3,0.7,0.4,0.0,0.3,0.8,0.7
297,2,0,1.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,34,9,30.5,5.8,13.5,0.43,2.6,6.9,0.374,3.2,6.6,0.489,0.526,3.2,3.8,0.845,0.4,3.8,4.2,2.3,1.1,0.2,1.4,1.6,17.4
299,18,0,8.8,0.5,1.4,0.36,0.2,0.6,0.273,0.3,0.8,0.429,0.42,0.7,0.8,0.8,0.8,1.4,2.3,0.2,0.3,0.6,0.3,1.0,1.8
300,35,33,18.7,2.9,5.0,0.58,0.0,0.0,0.0,2.9,4.9,0.584,0.58,2.7,3.8,0.72,2.0,3.1,5.1,0.6,0.5,1.1,1.1,2.6,8.5
301,9,0,2.3,0.3,0.6,0.6,0.0,0.0,,0.3,0.6,0.6,0.6,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.1,0.1,0.1,0.7
302,35,35,29.6,4.5,8.7,0.52,0.5,1.7,0.31,4.0,7.1,0.569,0.549,3.4,4.5,0.756,1.9,5.5,7.4,3.1,2.1,0.7,2.3,2.2,13.0
303,9,0,2.3,0.2,0.6,0.4,0.0,0.0,,0.2,0.6,0.4,0.4,0.2,0.3,0.667,0.1,0.2,0.3,0.0,0.1,0.1,0.3,0.1,0.7
304,29,28,31.6,4.8,9.8,0.484,0.9,2.7,0.333,3.9,7.1,0.541,0.53,3.0,4.1,0.729,0.6,2.9,3.5,4.1,1.7,0.1,3.2,1.7,13.4
305,28,27,27.5,4.0,9.3,0.429,2.3,5.7,0.396,1.7,3.6,0.48,0.55,1.3,1.5,0.837,0.4,2.9,3.3,0.9,0.4,0.3,0.9,1.7,11.5
306,35,7,21.7,2.0,3.7,0.531,0.8,1.9,0.409,1.2,1.8,0.656,0.635,0.4,0.7,0.609,0.7,2.6,3.2,1.0,1.3,0.1,0.8,2.0,5.1
307,15,0,5.7,0.7,2.0,0.333,0.1,0.9,0.143,0.5,1.1,0.5,0.367,0.6,1.1,0.529,0.0,0.4,0.4,0.3,0.1,0.0,0.4,0.9,2.1
308,34,34,31.0,3.6,7.5,0.484,1.1,3.5,0.331,2.5,4.1,0.616,0.561,2.2,2.9,0.758,0.9,1.7,2.6,3.1,2.0,0.2,1.6,1.7,10.6
309,34,4,15.7,2.2,5.8,0.384,0.7,2.3,0.291,1.6,3.5,0.445,0.442,0.9,1.4,0.681,0.4,1.3,1.7,0.7,0.3,0.1,0.9,1.6,6.1
310,33,33,32.4,3.6,8.2,0.439,0.8,2.5,0.321,2.8,5.7,0.492,0.489,1.1,1.5,0.725,0.6,2.4,3.0,5.7,1.4,0.4,1.8,1.5,9.2
311,34,3,15.5,1.7,4.6,0.378,1.4,3.5,0.387,0.4,1.1,0.351,0.526,0.3,0.4,0.75,0.1,1.4,1.5,1.3,0.5,0.0,0.5,0.9,5.1
312,5,0,2.8,0.6,0.6,1.0,0.0,0.0,,0.6,0.6,1.0,1.0,0.0,0.0,,0.2,0.2,0.4,0.0,0.2,0.0,0.2,0.2,1.2
313,34,6,16.3,2.6,3.7,0.698,0.0,0.0,,2.6,3.7,0.698,0.698,0.7,1.3,0.533,1.8,3.6,5.4,0.3,0.6,1.6,0.8,2.2,5.9
314,34,34,30.1,7.1,13.5,0.526,0.5,1.7,0.276,6.6,11.8,0.562,0.543,2.7,3.6,0.748,2.8,7.2,10.0,2.1,1.0,1.3,2.2,2.2,17.4
315,4,0,2.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.0,0.5,0.5,0.3,0.3,0.5,0.0,0.3,1.0
316,31,29,30.0,3.7,6.9,0.54,0.0,0.0,,3.7,6.9,0.54,0.54,1.9,2.6,0.725,2.3,2.7,5.0,2.5,0.9,0.8,1.0,2.5,9.4
317,5,0,2.4,0.0,1.2,0.0,0.0,1.2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.4,0.0
318,23,0,5.0,0.3,0.9,0.286,0.1,0.4,0.222,0.2,0.5,0.333,0.333,0.1,0.3,0.429,0.2,0.4,0.6,0.3,0.2,0.0,0.6,0.6,0.7
319,33,20,20.2,2.1,5.7,0.372,1.2,3.7,0.336,0.9,2.0,0.439,0.481,0.8,1.2,0.675,0.5,1.6,2.1,1.4,0.3,0.3,0.9,1.5,6.3
320,20,9,13.9,1.4,2.9,0.474,0.4,1.1,0.333,1.0,1.8,0.556,0.535,0.6,0.9,0.647,0.3,1.4,1.7,1.4,0.6,0.2,1.0,0.7,3.6
321,6,0,2.5,0.7,0.8,0.8,0.3,0.5,0.667,0.3,0.3,1.0,1.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.2,0.0,0.0,0.3,1.7
322,3,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0
323,8,0,5.3,0.5,1.1,0.444,0.0,0.3,0.0,0.5,0.9,0.571,0.444,0.4,0.6,0.6,0.8,0.6,1.4,0.4,0.6,0.1,0.4,1.0,1.4
324,34,32,31.7,4.9,11.1,0.447,2.6,6.2,0.422,2.3,4.9,0.479,0.565,2.1,2.5,0.833,0.3,4.5,4.8,2.9,0.7,0.1,2.5,1.1,14.6
325,36,36,22.8,3.8,6.8,0.561,0.0,0.1,0.25,3.8,6.7,0.566,0.563,3.2,5.1,0.623,2.1,6.4,8.5,3.2,0.6,1.2,2.3,2.2,10.9
326,35,29,24.0,3.7,6.8,0.544,0.7,2.0,0.324,3.0,4.7,0.639,0.593,2.3,3.1,0.748,1.4,3.3,4.7,1.7,0.7,0.7,0.9,2.0,10.3
327,36,7,14.2,1.7,3.4,0.504,1.1,2.6,0.424,0.6,0.8,0.759,0.665,0.8,0.9,0.906,0.6,1.0,1.6,0.5,0.2,0.1,0.2,1.1,5.3
328,35,0,17.3,2.4,4.8,0.509,0.3,1.1,0.3,2.1,3.6,0.575,0.545,0.7,1.2,0.535,1.1,2.7,3.9,1.9,0.9,0.6,1.2,2.0,5.9
329,30,0,10.4,0.9,2.4,0.361,0.6,1.6,0.347,0.3,0.8,0.391,0.479,0.4,0.5,0.867,0.2,0.8,1.0,0.7,0.7,0.1,0.9,1.3,2.7
330,2,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,24,24,28.1,4.6,10.7,0.432,2.6,6.9,0.376,2.0,3.8,0.533,0.553,1.2,1.6,0.763,0.6,2.9,3.5,1.7,0.6,0.5,0.9,1.9,13.0
332,9,1,17.4,1.3,4.8,0.279,1.1,4.2,0.263,0.2,0.6,0.4,0.395,0.7,0.8,0.857,0.7,1.8,2.4,3.8,0.4,0.2,1.0,1.1,4.4
333,36,16,28.1,4.1,8.7,0.47,2.6,5.9,0.435,1.5,2.8,0.545,0.618,0.9,1.0,0.914,0.3,2.9,3.2,1.3,0.5,0.3,0.5,1.3,11.6
334,27,27,26.0,3.9,7.7,0.498,1.0,2.6,0.391,2.9,5.2,0.55,0.562,2.7,3.6,0.735,0.8,2.0,2.9,4.3,1.6,0.2,2.0,2.5,11.4
335,36,36,28.3,5.7,11.5,0.492,0.8,2.1,0.355,4.9,9.4,0.522,0.524,4.1,5.3,0.776,1.0,3.7,4.7,1.7,1.6,0.5,1.5,2.6,16.2
336,31,4,9.7,0.8,2.6,0.313,0.6,1.8,0.321,0.2,0.8,0.292,0.425,0.5,0.6,0.8,0.3,0.6,0.8,0.6,0.4,0.0,0.7,0.9,2.7
337,24,0,11.1,1.0,2.1,0.451,0.5,1.5,0.333,0.5,0.6,0.733,0.569,0.3,0.3,0.75,0.7,1.2,1.9,0.4,0.1,0.0,0.4,1.1,2.7
338,5,0,0.8,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
339,2,0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,27,0,6.8,1.3,2.8,0.461,0.9,1.9,0.442,0.4,0.9,0.5,0.612,0.8,0.9,0.917,0.1,0.5,0.6,0.4,0.0,0.0,0.4,0.2,4.3
341,13,0,4.5,0.5,0.8,0.7,0.2,0.3,0.75,0.3,0.5,0.667,0.85,0.0,0.0,,0.2,0.8,1.1,0.2,0.0,0.2,0.2,0.5,1.3
342,35,35,31.8,3.2,6.5,0.491,1.5,3.6,0.429,1.6,2.9,0.57,0.611,1.2,1.7,0.741,0.2,1.9,2.2,4.3,1.5,0.1,1.5,1.8,9.1
343,15,0,5.8,0.9,1.9,0.464,0.3,0.9,0.308,0.6,1.0,0.6,0.536,0.5,0.6,0.778,0.5,0.8,1.3,0.1,0.3,0.0,0.2,0.6,2.5
344,32,0,7.8,0.3,1.4,0.227,0.3,1.3,0.225,0.0,0.1,0.25,0.33,0.0,0.1,0.25,0.1,0.8,0.9,0.4,0.3,0.1,0.2,0.8,0.9
345,11,4,18.0,4.0,7.2,0.557,1.3,3.3,0.389,2.7,3.9,0.698,0.646,1.1,1.6,0.667,1.3,3.0,4.3,0.5,0.9,0.3,0.6,1.0,10.4
346,9,0,4.8,0.2,0.9,0.25,0.0,0.4,0.0,0.2,0.4,0.5,0.25,0.0,0.0,,0.2,0.6,0.8,0.3,0.1,0.0,0.1,0.1,0.4
347,35,33,28.7,3.4,7.2,0.47,1.3,3.9,0.324,2.1,3.3,0.641,0.557,0.7,1.2,0.561,0.7,3.6,4.3,1.5,0.9,0.5,1.1,1.4,8.7
348,34,34,32.0,4.5,10.8,0.42,3.0,7.8,0.383,1.5,3.0,0.515,0.559,1.3,1.6,0.782,0.2,2.8,2.9,2.0,0.8,0.0,1.4,1.1,13.3
349,15,0,3.1,0.3,0.6,0.556,0.0,0.0,,0.3,0.6,0.556,0.556,0.9,1.4,0.619,0.3,0.7,1.1,0.0,0.1,0.0,0.2,0.6,1.5
350,35,35,24.6,3.4,5.8,0.583,0.1,0.6,0.238,3.3,5.2,0.623,0.596,1.7,2.6,0.641,1.5,4.0,5.5,2.1,0.8,1.1,1.5,2.5,8.6
351,35,2,22.7,4.8,8.3,0.578,2.2,4.9,0.453,2.6,3.4,0.756,0.711,1.9,2.5,0.773,0.3,3.7,4.0,1.0,0.9,0.1,0.6,2.0,13.7
352,4,0,2.8,0.3,1.0,0.25,0.0,0.0,,0.3,1.0,0.25,0.25,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.3,0.8,0.5
353,32,32,32.1,4.2,8.7,0.487,0.1,0.5,0.188,4.1,8.2,0.506,0.493,2.4,4.5,0.542,1.5,4.7,6.3,5.1,0.7,1.0,2.6,1.8,11.0
354,32,0,8.2,1.1,2.7,0.424,0.9,2.3,0.392,0.2,0.3,0.636,0.594,0.1,0.3,0.333,0.3,1.0,1.2,0.3,0.2,0.0,0.2,1.0,3.3
355,35,17,16.3,2.1,4.9,0.439,0.9,2.9,0.33,1.2,2.0,0.592,0.535,0.3,0.4,0.846,0.5,1.4,1.9,1.6,0.4,0.5,0.9,1.7,5.5
356,15,13,17.5,4.1,6.8,0.608,0.0,0.5,0.0,4.1,6.3,0.66,0.608,2.2,3.1,0.702,1.8,3.5,5.3,2.0,0.5,1.7,1.4,1.8,10.5
357,29,5,14.5,1.2,2.9,0.417,0.3,1.4,0.22,0.9,1.5,0.605,0.47,0.7,1.1,0.576,0.8,1.5,2.3,1.0,0.4,0.4,0.9,1.7,3.4
358,35,35,31.4,3.9,9.4,0.413,2.2,5.9,0.377,1.7,3.5,0.475,0.532,1.6,1.7,0.932,0.7,2.9,3.5,1.5,1.0,0.1,0.9,1.2,11.6
359,15,0,2.2,0.3,0.6,0.444,0.0,0.1,0.0,0.3,0.5,0.571,0.444,0.0,0.0,,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.5
360,35,35,33.7,6.9,12.0,0.575,1.4,3.5,0.402,5.5,8.5,0.645,0.633,4.8,6.0,0.8,1.8,6.2,8.0,1.4,0.3,0.4,1.8,1.5,20.0
361,35,35,32.3,4.4,9.4,0.466,2.2,5.6,0.398,2.1,3.8,0.568,0.585,1.2,1.5,0.811,0.1,3.5,3.6,3.9,2.3,0.2,1.5,1.1,12.2
362,29,0,8.4,0.6,1.6,0.391,0.3,0.8,0.391,0.3,0.8,0.391,0.489,0.8,0.9,0.815,0.2,1.3,1.6,0.6,0.4,0.0,0.5,0.6,2.3
363,33,0,6.8,0.4,1.2,0.293,0.2,0.5,0.294,0.2,0.7,0.292,0.354,0.6,0.8,0.76,0.4,0.7,1.1,0.8,0.5,0.0,0.5,0.9,1.5
364,10,0,1.8,0.1,0.3,0.333,0.0,0.1,0.0,0.1,0.2,0.5,0.333,0.4,0.4,1.0,0.1,0.1,0.2,0.1,0.2,0.0,0.2,0.2,0.6
365,35,0,13.4,1.0,2.7,0.358,0.7,2.1,0.329,0.3,0.6,0.455,0.484,0.4,0.5,0.722,0.5,1.6,2.1,0.5,0.5,0.3,0.3,1.5,3.0
366,21,0,5.2,0.8,1.9,0.436,0.4,1.2,0.346,0.4,0.6,0.615,0.551,0.2,0.2,1.0,0.2,0.7,0.9,0.1,0.2,0.1,0.1,0.4,2.2
367,22,0,5.2,0.5,1.3,0.429,0.0,0.2,0.25,0.5,1.1,0.458,0.446,0.0,0.2,0.25,0.2,1.0,1.2,0.6,0.1,0.1,0.2,0.2,1.2
368,35,35,32.3,4.4,9.5,0.461,1.4,4.1,0.343,3.0,5.5,0.55,0.534,2.9,3.5,0.813,1.1,4.8,5.8,2.7,0.8,0.3,1.3,1.5,13.1
369,11,0,1.9,0.3,0.5,0.6,0.0,0.1,0.0,0.3,0.4,0.75,0.6,0.0,0.0,,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.2,0.5
370,25,2,13.6,1.8,3.5,0.529,0.0,0.2,0.167,1.8,3.2,0.556,0.534,0.9,1.4,0.676,1.5,2.8,4.3,0.6,0.5,0.4,1.2,1.9,4.6
371,10,0,0.9,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1
372,34,34,34.8,4.9,11.3,0.432,1.9,5.6,0.328,3.0,5.6,0.536,0.514,4.8,5.6,0.844,0.5,2.9,3.5,5.8,2.4,0.1,3.0,2.7,16.4
373,10,0,1.0,0.1,0.3,0.333,0.1,0.3,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.3
374,23,0,3.7,0.1,0.3,0.25,0.0,0.0,0.0,0.1,0.3,0.286,0.25,0.2,0.3,0.667,0.3,0.6,0.9,0.1,0.0,0.2,0.0,0.7,0.3
375,35,35,33.1,4.4,8.5,0.518,0.9,2.4,0.381,3.5,6.1,0.572,0.572,2.4,3.1,0.771,2.2,5.1,7.3,1.8,0.7,0.2,1.6,1.9,12.2
376,35,31,23.6,3.1,4.1,0.755,0.0,0.2,0.167,3.1,3.9,0.781,0.759,0.9,2.0,0.435,2.1,4.0,6.1,1.4,0.6,0.9,1.0,2.5,7.1
377,7,3,23.3,3.6,9.7,0.368,0.7,4.7,0.152,2.9,5.0,0.571,0.404,4.1,4.7,0.879,1.3,4.9,6.1,2.1,1.6,1.1,2.1,2.0,12.0
378,35,0,13.4,1.2,3.1,0.393,0.3,1.5,0.231,0.9,1.6,0.545,0.449,0.5,1.0,0.559,1.0,2.1,3.0,0.3,0.4,0.3,0.5,0.8,3.3
379,2,0,19.5,1.5,5.5,0.273,0.0,2.0,0.0,1.5,3.5,0.429,0.273,0.0,0.0,,0.5,1.0,1.5,2.5,1.5,0.0,0.5,3.0,3.0
380,31,20,20.5,2.2,6.0,0.369,1.3,4.3,0.293,1.0,1.7,0.556,0.473,0.4,1.0,0.419,1.2,2.5,3.7,0.4,0.2,0.4,0.7,2.6,6.1
381,9,0,1.1,0.0,0.2,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.3,0.4,0.75,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.3
